,model_name,data__keyword,mean_r2_test,mean_r2_val,mean_time,hp,...7,_runtime,_step,_timestamp,_wandb,data__categorical,data__method_name,data__regression,data_generation_time,max_test_samples,max_test_score,max_train_samples,max_train_score,max_val_samples,max_val_score,mean_r2_train,mean_test_score,mean_train_score,mean_val_score,min_test_score,min_train_score,min_val_score,model_type,n_features,n_iter,n_test,n_train,one_hot_encoder,processor,regression,std_r2_test,std_r2_train,std_r2_val,std_test_score,std_time,std_train_score,std_val_score,step,test_scores,times,train_prop,train_scores,transformed_target,val_scores,val_test_prop,model__criterion,model__learning_rate,model__loss,model__max_depth,model__max_leaf_nodes,model__min_impurity_decrease,model__min_samples_leaf,model__min_samples_split,model__n_estimators,model__n_iter_no_change,model__subsample,model__validation_fraction,early_stopping_rounds,model__colsample_bylevel,model__colsample_bytree,model__gamma,model__min_child_weight,model__reg_alpha,model__reg_lambda,model__use_label_encoder,model__early_stopping,model__max_iter,model__bootstrap,model__max_features,Unnamed: 0,log_training,model__batch_size,model__device,model__lr,model__lr_scheduler,model__max_epochs,model__module__d_embedding,model__module__d_layers,model__module__dropout,model__module__n_layers,model__optimizer,model__use_checkpoints,transform__0__apply_on,transform__0__method_name,transform__0__type,num_epochs,train_accuracy_vector,valid_accuracy_vector,valid_loss_vector,benchmark,model__module__activation,model__module__d,model__module__d_hidden_factor,model__module__hidden_dropout,model__module__normalization,model__module__residual_dropout,model__optimizer__weight_decay,d_token,model__module__attention_dropout,model__module__d_ffn_factor,model__module__d_token,model__module__ffn_dropout,model__module__initialization,model__module__kv_compression,model__module__kv_compression_sharing,model__module__n_heads,model__module__prenormalization,model__module__token_bias,model__args__batch_size,model__args__data_parallel,model__args__early_stopping_rounds,model__args__epochs,model__args__lr,model__args__model_name,model__args__num_classes,model__args__objective,model__args__use_gpu,model__args__val_batch_size,model__params__depth,model__params__dim,model__params__dropout,model__params__heads,...129,Name,Agent,State,Notes,User,Tags,Created,Runtime,Sweep,data__n_features,data__n_samples,data__num_samples,model__clf_loss,model__module_d_token,model__n_features_per_subset,model__rotation_algo,model__wandb_run,model__weight_decay,model_module__initialization,model_module__prenormalization,target__method_name,target__n_periods,target__noise,target__period,target__period_size,train_set_prop,transform__0__max_rel_decrease,transform__0__multiplier,transform__1__method_name,transform__1__multiplier,transform__1__type,transform__2__method_name,transform__2__type,test_score,train_score,...165,transform__0__n_iter,transform__1__num_features,transform__2__cov_mult,transform__2__covariance_estimation,transform__2__deactivated,...171,...172,model__alpha,model__class_weight,transform__0__model_to_use,transform__0__num_features_to_remove,transform__0__keep_removed_features,transform__1__max_rel_decrease,transform__1__n_iter,...180,...181,...1
144054,RandomForest,wine,,,1.7479918479919434,random,,12.0,0.0,1660951843.0,{'runtime': 13},0.0,real_data,0.0,0.0012392997741699,50000.0,0.8044692737430168,10000.0,0.9966424174594292,50000.0,0.8260869565217391,,0.7906890130353817,0.9957470621152767,0.8130434782608695,0.776536312849162,0.9949636261891438,0.7739130434782608,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0111483274093823,0.0403255142652903,0.00057067929642895,0.0198291378278111,6598.0,"[0.7970204841713222, 0.7783985102420856, 0.776536312849162, 0.7970204841713222, 0.8044692737430168]","[1.8214046955108645, 1.7425525188446045, 1.700908660888672, 1.7493083477020264, 1.7257850170135498]",0.7,"[0.9949636261891438, 0.9955232232792388, 0.996082820369334, 0.9955232232792388, 0.9966424174594292]",1.0,"[0.8260869565217391, 0.7739130434782608, 0.8217391304347826, 0.8173913043478261, 0.8260869565217391]",0.3,gini,,,,,0.0,2.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.9,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.0,
144064,RandomForest,wine,,,1.1022229671478272,random,,9.0,0.0,1660951791.0,{'runtime': 10},0.0,real_data,0.0,0.0010788440704345,50000.0,0.7895716945996276,10000.0,0.9009513150531616,50000.0,0.8043478260869565,,0.7772811918063316,0.8971460548405148,0.7843478260869566,0.7616387337057728,0.8908785674314493,0.7608695652173914,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0098959629464331,0.0409378182171417,0.0037018098284367,0.0168614951562307,6588.0,"[0.7839851024208566, 0.7802607076350093, 0.770949720670391, 0.7616387337057728, 0.7895716945996276]","[1.179795742034912, 1.0810973644256592, 1.0789291858673096, 1.105938196182251, 1.065354347229004]",0.7,"[0.898153329602686, 0.9009513150531616, 0.9003917179630666, 0.8908785674314493, 0.8953553441522104]",0.0,"[0.8, 0.7695652173913043, 0.8043478260869565, 0.7608695652173914, 0.7869565217391304]",0.3,entropy,,,,,0.0,8.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.4,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378.0,
144081,RandomForest,wine,,,0.5001902103424072,random,,6.0,0.0,1660951687.0,{'runtime': 7},0.0,real_data,0.0,0.0010325908660888,50000.0,0.74487895716946,10000.0,0.7716843872411864,50000.0,0.7347826086956522,,0.725512104283054,0.7597090095131506,0.7295652173913043,0.6945996275605214,0.748740906547286,0.7260869565217392,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0167639142419767,0.032711070105677,0.0082895956070022,0.0032536151189338,6572.0,"[0.7262569832402235, 0.74487895716946, 0.7281191806331471, 0.6945996275605214, 0.7337057728119181]","[0.5643265247344971, 0.4943449497222901, 0.48064374923706055, 0.4867255687713623, 0.47491025924682617]",0.7,"[0.748740906547286, 0.7716843872411864, 0.7520984890878567, 0.7632904308897593, 0.7627308337996642]",1.0,"[0.7347826086956522, 0.7260869565217392, 0.7304347826086957, 0.7304347826086957, 0.7260869565217392]",0.3,entropy,,,,,0.01,22.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395.0,
144083,RandomForest,wine,,,0.4473304748535156,random,,5.0,0.0,1660951678.0,{'runtime': 6},0.0,real_data,0.0,0.00095653533935546,50000.0,0.7318435754189944,10000.0,0.7453833240067151,50000.0,0.7304347826086957,,0.7143389199255121,0.7406827084499161,0.7269565217391305,0.6852886405959032,0.7353105763850027,0.7217391304347827,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0159149799770737,0.0502067221544264,0.0037051920217676,0.0032536151189338,6570.0,"[0.7113594040968343, 0.7318435754189944, 0.7225325884543762, 0.6852886405959032, 0.7206703910614525]","[0.4907534122467041, 0.41860318183898926, 0.39455175399780273, 0.5228610038757324, 0.4098830223083496]",0.7,"[0.7397873531057638, 0.7442641298265249, 0.7353105763850027, 0.7453833240067151, 0.7386681589255736]",1.0,"[0.7260869565217392, 0.7260869565217392, 0.7304347826086957, 0.7304347826086957, 0.7217391304347827]",0.3,entropy,,,,,0.02,3.0,3.0,250.0,,,,,,,,,,,,,,0.0,0.2,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.0,
144085,RandomForest,wine,,,0.8805118560791015,random,,7.0,0.0,1660951667.0,{'runtime': 9},0.0,real_data,0.0,0.00095343589782714,50000.0,0.7467411545623837,10000.0,0.7856743144935646,50000.0,0.7652173913043478,,0.7333333333333334,0.7785114717403468,0.7521739130434782,0.7188081936685289,0.7688864017907107,0.7434782608695653,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0103615849111684,0.0410210350133015,0.0057002043998866,0.0082494199830479,6568.0,"[0.7467411545623837, 0.7318435754189944, 0.7430167597765364, 0.7188081936685289, 0.7262569832402235]","[0.9255294799804688, 0.8450112342834473, 0.8359813690185547, 0.93359112739563, 0.8624460697174072]",0.7,"[0.7688864017907107, 0.7856743144935646, 0.7800783435926133, 0.7761611639619473, 0.7817571348628987]",0.0,"[0.7565217391304347, 0.7434782608695653, 0.7652173913043478, 0.7434782608695653, 0.7521739130434782]",0.3,entropy,,,4.0,,0.0,36.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.5,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.0,
144093,RandomForest,wine,,,1.4104192733764649,random,,11.0,0.0,1660951631.0,{'runtime': 11},0.0,real_data,0.0,0.0013580322265625,50000.0,0.7579143389199255,10000.0,0.8047006155567991,50000.0,0.7782608695652173,,0.7471135940409683,0.8007834359261331,0.7608695652173914,0.7374301675977654,0.7979854504756575,0.7521739130434782,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0069077232741122,0.031843280050706,0.0025025942669275,0.009525609695742,6560.0,"[0.7579143389199255, 0.7467411545623837, 0.750465549348231, 0.7374301675977654, 0.7430167597765364]","[1.4706783294677734, 1.4089698791503906, 1.3800163269042969, 1.403595209121704, 1.3888366222381592]",0.7,"[0.7979854504756575, 0.8047006155567991, 0.7985450475657526, 0.8024622271964186, 0.8002238388360381]",0.0,"[0.7608695652173914, 0.7521739130434782, 0.7782608695652173, 0.7521739130434782, 0.7608695652173914]",0.3,entropy,,,,,0.0,34.0,2.0,250.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2407.0,
144119,RandomForest,wine,,,3.61239628791809,random,,21.0,0.0,1660951501.0,{'runtime': 23},0.0,real_data,0.0,0.0012564659118652,50000.0,0.7467411545623837,10000.0,0.9255735870173476,50000.0,0.7739130434782608,,0.7273743016759777,0.9210968102965864,0.7469565217391304,0.7113594040968343,0.9182988248461108,0.717391304347826,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0133559933534756,0.1617014044771706,0.002576578496524,0.0245026135714876,6534.0,"[0.7337057728119181, 0.7113594040968343, 0.7318435754189944, 0.7132216014897579, 0.7467411545623837]","[3.5562851428985596, 3.661610603332519, 3.4377527236938477, 3.900887727737427, 3.5054452419281006]",0.7,"[0.9216564073866816, 0.918858421936206, 0.9210968102965864, 0.9255735870173476, 0.9182988248461108]",1.0,"[0.7739130434782608, 0.717391304347826, 0.7652173913043478, 0.717391304347826, 0.7608695652173914]",0.3,entropy,,,,,0.0,5.0,2.0,250.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.0,
144187,RandomForest,wine,,,1.12285213470459,random,,10.0,0.0,1660951026.0,{'runtime': 11},0.0,real_data,0.0,0.0014159679412841,50000.0,0.8026070763500931,10000.0,0.9608282036933408,50000.0,0.8260869565217391,,0.7858472998137802,0.9557918298824848,0.7886956521739131,0.7672253258845437,0.9501958589815332,0.7478260869565218,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0147101807509359,0.0925559971279536,0.0034130835326193,0.0310618627817247,6466.0,"[0.8026070763500931, 0.7951582867783985, 0.7672253258845437, 0.7690875232774674, 0.7951582867783985]","[1.1473772525787354, 1.0401480197906494, 1.0905728340148926, 1.2910819053649902, 1.0450806617736816]",0.7,"[0.9569110240626748, 0.9552322327923894, 0.9557918298824846, 0.9501958589815332, 0.9608282036933408]",0.0,"[0.8260869565217391, 0.7478260869565218, 0.8130434782608695, 0.7565217391304347, 0.8]",0.3,entropy,,,,,0.0,4.0,2.0,250.0,,,,,,,,,,,,,,1.0,log2,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2501.0,
144195,RandomForest,wine,,,1.7504620552062988,random,,12.0,0.0,1660950982.0,{'runtime': 13},0.0,real_data,0.0,0.0011482238769531,50000.0,0.7560521415270018,10000.0,0.8444320089535534,50000.0,0.782608695652174,,0.7471135940409683,0.8380526021264689,0.7582608695652173,0.7281191806331471,0.8293228875209849,0.717391304347826,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0102268381510212,0.0147343114918624,0.005821961635653,0.0224408485227199,6458.0,"[0.7467411545623837, 0.7560521415270018, 0.7560521415270018, 0.7281191806331471, 0.7486033519553073]","[1.7791714668273926, 1.7446494102478027, 1.7487585544586182, 1.7399063110351562, 1.7398245334625244]",0.7,"[0.8388360380526021, 0.8444320089535534, 0.8293228875209849, 0.8438724118634583, 0.8337996642417459]",0.0,"[0.7739130434782608, 0.717391304347826, 0.7608695652173914, 0.7565217391304347, 0.782608695652174]",0.3,gini,,,,,0.0,24.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.9,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509.0,
144199,RandomForest,wine,,,0.5520841121673584,random,,6.0,0.0,1660950958.0,{'runtime': 7},0.0,real_data,0.0,0.00092530250549316,50000.0,0.7355679702048417,10000.0,0.7453833240067151,50000.0,0.7347826086956522,,0.7191806331471136,0.7413542249580302,0.7321739130434782,0.6964618249534451,0.7336317851147174,0.7260869565217392,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.014539457203682,0.0508910677549921,0.0044261264540089,0.0034782608695651,6454.0,"[0.7113594040968343, 0.7337057728119181, 0.7355679702048417, 0.6964618249534451, 0.7188081936685289]","[0.5972909927368164, 0.5190472602844238, 0.5037581920623779, 0.6285803318023682, 0.5117437839508057]",0.7,"[0.7336317851147174, 0.7453833240067151, 0.7392277560156687, 0.74482372691662, 0.7437045327364298]",0.0,"[0.7347826086956522, 0.7260869565217392, 0.7347826086956522, 0.7304347826086957, 0.7347826086956522]",0.3,entropy,,,,,0.02,10.0,2.0,250.0,,,,,,,,,,,,,,1.0,sqrt,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513.0,
144296,RandomForest,wine,,,3.0497462272644045,random,,19.0,0.0,1660950411.0,{'runtime': 19},0.0,real_data,0.0,0.0011019706726074,50000.0,0.7988826815642458,10000.0,0.9994404029099048,50000.0,0.8304347826086956,,0.780633147113594,0.9987688864017908,0.797391304347826,0.7635009310986964,0.9977616116396196,0.7652173913043478,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0129767235681075,0.0453989753888502,0.00065259674256801,0.0266035800709188,6357.0,"[0.7988826815642458, 0.7635009310986964, 0.770949720670391, 0.7914338919925512, 0.7783985102420856]","[3.064445972442627, 3.032816171646118, 3.045989990234375, 3.1226344108581543, 2.982844591140747]",0.7,"[0.9988808058198098, 0.9994404029099048, 0.9994404029099048, 0.9983212087297146, 0.9977616116396196]",0.0,"[0.7913043478260869, 0.7652173913043478, 0.8260869565217391, 0.7739130434782608, 0.8304347826086956]",0.3,entropy,,,,,0.0,3.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.8,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.0,
144325,RandomForest,wine,,,1.9290417671203608,random,,13.0,0.0,1660950246.0,{'runtime': 14},0.0,real_data,0.0,0.00095820426940917,50000.0,0.7914338919925512,10000.0,0.9166200335758254,50000.0,0.8130434782608695,,0.7772811918063315,0.9092333519865696,0.7878260869565217,0.7690875232774674,0.9026301063234472,0.7521739130434782,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0083778189044335,0.071088684817422,0.0051822437169738,0.0220670913746948,6328.0,"[0.7914338919925512, 0.7728119180633147, 0.7690875232774674, 0.770949720670391, 0.7821229050279329]","[2.0327773094177246, 1.92063307762146, 1.8870363235473633, 1.977381706237793, 1.8273804187774656]",0.7,"[0.9138220481253496, 0.9026301063234472, 0.9166200335758254, 0.905987688864018, 0.9071068830442082]",0.0,"[0.8043478260869565, 0.7521739130434782, 0.8130434782608695, 0.7739130434782608, 0.7956521739130434]",0.3,entropy,,,,,0.0,8.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.9,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639.0,
144327,RandomForest,wine,,,0.6857960224151611,random,,7.0,0.0,1660950221.0,{'runtime': 7},0.0,real_data,0.0,0.0014634132385253,50000.0,0.7728119180633147,10000.0,0.8130945719082261,50000.0,0.7956521739130434,,0.7571694599627561,0.8053721320649133,0.7634782608695652,0.7411545623836127,0.7991046446558477,0.7478260869565218,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.010307897581451,0.0378511729039374,0.0054760514035702,0.0168614951562306,6326.0,"[0.7728119180633147, 0.7616387337057728, 0.7541899441340782, 0.7411545623836127, 0.7560521415270018]","[0.7585811614990234, 0.6655948162078857, 0.6867964267730713, 0.6622557640075684, 0.6557519435882568]",0.7,"[0.7991046446558477, 0.8130945719082261, 0.8080581980973699, 0.8074986010072748, 0.7991046446558477]",1.0,"[0.7608695652173914, 0.7478260869565218, 0.7956521739130434, 0.7521739130434782, 0.7608695652173914]",0.3,entropy,,,,,0.0,30.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.3,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641.0,
144329,RandomForest,wine,,,0.8628720760345459,random,,8.0,0.0,1660950214.0,{'runtime': 9},0.0,real_data,0.0,0.00092482566833496,50000.0,0.7746741154562383,10000.0,0.8567431449356463,50000.0,0.8043478260869565,,0.7679702048417132,0.8522663682148852,0.7721739130434783,0.7541899441340782,0.8483491885842194,0.7478260869565218,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0080398633686863,0.0440280943745138,0.0033011485626754,0.022775305832537,6324.0,"[0.7746741154562383, 0.7728119180633147, 0.7635009310986964, 0.7541899441340782, 0.7746741154562383]","[0.9479916095733644, 0.8627116680145264, 0.8319175243377686, 0.8319599628448486, 0.8397796154022217]",0.7,"[0.8489087856743145, 0.8567431449356463, 0.8550643536653609, 0.8522663682148853, 0.8483491885842194]",0.0,"[0.7913043478260869, 0.7478260869565218, 0.8043478260869565, 0.7478260869565218, 0.7695652173913043]",0.3,entropy,,,,,0.0,13.0,2.0,250.0,,,,,,,,,,,,,,1.0,log2,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2643.0,
144338,RandomForest,wine,,,0.9561113834381104,random,,8.0,0.0,1660950169.0,{'runtime': 9},0.0,real_data,0.0,0.0011670589447021,50000.0,0.7802607076350093,10000.0,0.8757694459988808,50000.0,0.7869565217391304,,0.768342644320298,0.8711807498601007,0.7721739130434783,0.7560521415270018,0.8640179071068831,0.7478260869565218,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0078654421161798,0.0387025176072076,0.0040104024324944,0.0154577294214184,6315.0,"[0.7802607076350093, 0.770949720670391, 0.7560521415270018, 0.7690875232774674, 0.7653631284916201]","[1.032080888748169, 0.947361946105957, 0.943199872970581, 0.9291682243347168, 0.928745985031128]",0.7,"[0.8701734750979295, 0.8757694459988808, 0.8735310576385003, 0.87241186345831, 0.8640179071068831]",0.0,"[0.7869565217391304, 0.7478260869565218, 0.7869565217391304, 0.7608695652173914, 0.7782608695652173]",0.3,gini,,,,,0.0,10.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2652.0,
144364,RandomForest,wine,,,0.9171771049499512,random,,8.0,0.0,1660949979.0,{'runtime': 9},0.0,real_data,0.0,0.0010650157928466,50000.0,0.7672253258845437,10000.0,0.7968662562954673,50000.0,0.7739130434782608,,0.7527001862197393,0.7918298824846111,0.7556521739130434,0.7411545623836127,0.7862339115836597,0.7478260869565218,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0102944320008083,0.0378668110311964,0.0036609797949179,0.0092844158713315,6289.0,"[0.7672253258845437, 0.7541899441340782, 0.7597765363128491, 0.7411545623836127, 0.7411545623836127]","[0.988640546798706, 0.8909609317779541, 0.9233226776123048, 0.8943777084350586, 0.8885836601257324]",0.7,"[0.7895914941242306, 0.7968662562954673, 0.7862339115836597, 0.7940682708449917, 0.7923894795747062]",1.0,"[0.7521739130434782, 0.7478260869565218, 0.7739130434782608, 0.7521739130434782, 0.7521739130434782]",0.3,entropy,,,,,0.0,39.0,2.0,250.0,,,,,,,,,,,,,,1.0,0.6,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.0,
144440,RandomForest,wine,,,0.3948913097381592,random,,5.0,0.0,1660949496.0,{'runtime': 6},0.0,real_data,0.0,0.0010952949523925,50000.0,0.7169459962756052,10000.0,0.7241186345831002,50000.0,0.7304347826086957,,0.6960893854748604,0.7174034695019585,0.7069565217391305,0.659217877094972,0.6994963626189143,0.6782608695652174,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0195450901503194,0.0262075033852877,0.0091678332025841,0.0175212536344433,6213.0,"[0.7001862197392924, 0.7169459962756052, 0.7057728119180633, 0.659217877094972, 0.6983240223463687]","[0.44293761253356934, 0.40032148361206055, 0.3673059940338135, 0.3817150592803955, 0.38217639923095703]",0.7,"[0.7213206491326245, 0.7185226636821489, 0.7241186345831002, 0.6994963626189143, 0.723559037493005]",0.0,"[0.7304347826086957, 0.7086956521739131, 0.7, 0.6782608695652174, 0.717391304347826]",0.3,gini,,,2.0,,0.05,2.0,2.0,250.0,,,,,,,,,,,,,,0.0,sqrt,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2754.0,
144463,RandomForest,wine,,,1.9475215911865231,random,,13.0,0.0,1660949352.0,{'runtime': 14},0.0,real_data,0.0,0.0012526512145996,50000.0,0.7877094972067039,10000.0,0.9015109121432568,50000.0,0.808695652173913,,0.7702048417132217,0.897593732512591,0.7782608695652173,0.7597765363128491,0.8925573587017348,0.7434782608695653,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0096834264432029,0.0444998647439994,0.0033200664743573,0.0216519993008499,6190.0,"[0.7877094972067039, 0.7653631284916201, 0.7597765363128491, 0.7728119180633147, 0.7653631284916201]","[2.0016748905181885, 1.9498639106750488, 1.86604905128479, 1.9574191570281985, 1.9626009464263916]",0.7,"[0.8959149412423055, 0.9009513150531616, 0.9015109121432568, 0.8970341354224958, 0.8925573587017348]",0.0,"[0.7739130434782608, 0.7434782608695653, 0.808695652173913, 0.7739130434782608, 0.7913043478260869]",0.3,entropy,,,,,0.0,14.0,2.0,250.0,,,,,,,,,,,,,,0.0,0.7,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2777.0,
144467,RandomForest,wine,,,3.451008701324463,random,,20.0,0.0,1660949327.0,{'runtime': 21},0.0,real_data,0.0,0.00091028213500976,50000.0,0.7392923649906891,10000.0,0.9048684946838276,50000.0,0.7608695652173914,,0.7266294227188081,0.9010632344711808,0.7304347826086957,0.707635009310987,0.8925573587017348,0.6826086956521739,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0147760405399459,0.1098615275945666,0.0044683748802858,0.0312317999931617,6186.0,"[0.7374301675977654, 0.7094972067039106, 0.7392923649906891, 0.707635009310987, 0.7392923649906891]","[3.3764913082122803, 3.492865085601806, 3.3021934032440186, 3.6266884803771977, 3.4568052291870117]",0.7,"[0.9048684946838276, 0.9009513150531616, 0.9026301063234472, 0.8925573587017348, 0.9043088975937326]",1.0,"[0.7608695652173914, 0.6826086956521739, 0.7565217391304347, 0.7043478260869566, 0.7478260869565218]",0.3,entropy,,,,,0.0,6.0,2.0,250.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781.0,
144477,RandomForest,wine,,,0.4302489280700684,random,,6.0,0.0,1660949271.0,{'runtime': 6},0.0,real_data,0.0,0.00108003616333,50000.0,0.7169459962756052,10000.0,0.723559037493005,50000.0,0.7304347826086957,,0.7009310986964618,0.7202014549524343,0.7165217391304347,0.6852886405959032,0.7185226636821489,0.7043478260869566,sklearn,11.0,auto,537.0,1787.0,1.0,x86_64,0.0,,,,0.0103749633349602,0.0371405374800893,0.001839023696156,0.0092844158713315,6176.0,"[0.6983240223463687, 0.7169459962756052, 0.7057728119180633, 0.6852886405959032, 0.6983240223463687]","[0.5039083957672119, 0.4170396327972412, 0.4138822555541992, 0.4135620594024658, 0.4028522968292236]",0.7,"[0.7185226636821489, 0.7185226636821489, 0.7202014549524343, 0.7202014549524343, 0.723559037493005]",1.0,"[0.7217391304347827, 0.7086956521739131, 0.7043478260869566, 0.7304347826086957, 0.717391304347826]",0.3,entropy,,,,,0.05,3.0,2.0,250.0,,,,,,,,,,,,,,0.0,log2,,,,,,,,,,,,,,,,,,,,,numerical_classif_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791.0,
